PRCP ID,Statistical Outlier %,Statistical Outlier Score
1000661855, 15.47138,1
1000661858, 13.07965,1
1000661878,5.30502,1
1000661893, 10.75083,1
1000661896,0.60030,3
1000661902, 25.95322,1
1000661912, 29.10626,1
1000661920,7.93676,1
1000661927, 10.86994,1
1000661936,6.62576,1
1000661960,6.91174,1
1000661969, 10.95753,1
1000661977, 16.08994,1
1000661993,2.60090,1
1000661994, 81.18712,2
1000662005,3.50496,1
1000662009,1.01353,3
1000662040, 30.20587,1
1000662047,9.30302,1
1000662072,1.29344,1
1000662094,2.37500,1
1000662109,2.66215,1
1000662114,4.03549,1
1000662119,0.93902,3
1000662128,2.50884,1
1000662137,5.43592,1
1000662150,2.15430,1
1000662156,4.54346,1
1000662169, 17.67311,1
1000662181,5.45728,1
1000662210,1.88414,1
1000662232,2.32849,1
1000662237,3.07272,1
1000662245,3.55214,1
1000662267,0.44100,3
1000662269,3.73094,1
1000662275,6.65946,1
1000662287,4.54409,1
1000662289,2.04700,1
1000662312,4.89798,1
1000662328,2.56366,1
1000662346, 14.98952,1
1000662352,0.70496,3
1000662371, 15.58769,1
1000662375,2.89395,1
1000662391,9.83670,1
1000662393, 15.74598,1
1000662407,4.01931,1
1000662440,4.66997,1
1000662453,2.36646,1
1000662459,1.10180,3
1000662467,8.97700,1
1000662469,3.91790,1
1000662471, 11.68036,1
1000662486,9.13759,1
1000662488,2.79122,1
1000662490,4.49470,1
1000662512,9.69774,1
1000662514,5.18205,1
1000662532, 21.59392,1
1000662535,2.31555,1
1000662546,8.11092,1
1000662547, 19.60233,1
1000662554, 16.72670,1
1000662556,3.26083,1
1000662557,2.61123,1
1000662559, 13.42359,1
1000662566,4.54988,1
1000662584,3.35799,1
1000662588, 22.41264,1
1000662589,3.82056,1
1000662609,0.89700,3
1000662632,2.03748,1
1000662652,189.34560,2
1000662653,8.43708,1
1000662662,1.35951,1
1000662664, 17.59457,1
1000662683,9.13860,1
1000662686,7.85807,1
1000662688,4.65412,1
1000662711,0.65448,3
1000662718,4.13978,1
1000662719,3.20138,1
1000662726,9.11050,1
1000662748,5.49011,1
1000662758,2.54646,1
1000662793,2.99996,1
1000662795, 47.92862,2
1000662797,4.79503,1
1000662818,9.54263,1
1000662829,2.38723,1
1000662835, 14.61648,1
1000662837,6.05275,1
1000662839, 14.36015,1
1000662840,2.94123,1
1000662847, 16.42794,1
1000662853,266.91671,2
1000662865, 39.33582,2
1000662866, 17.47229,1
1000662876,6.30708,1
1000662885,5.52224,1
1000662888, 53.99472,2
1000662889, 17.75640,1
1000662904, 12.66451,1
1000662905,3.23623,1
1000662908,6.31400,1
1000662912,161.97423,2
1000662941,3.60610,1
1000662982,1.84163,1
1000663005,   1739.39455,2
1000663007, 32.20718,1
1000663008,0.69444,3
1000663009,3.09290,1
1000663018,3.98513,1
1000663019,4.15698,1
1000663028,8.63456,1
1000663041,3.60806,1
1000663045, 60.57870,2
1000663050, 47.32830,2
1000663059, 13.96717,1
1000663062, 13.55969,1
1000663063, 14.52125,1
1000663067, 14.95354,1
1000663071,0.54832,3
1000663072,4.34746,1
1000663107,3.78586,1
1000663118,5.90901,1
1000663133, 64.59465,2
1000663150, 89.52723,2
1000663158,5.47210,1
1000663174,164.59336,2
1000663177,4.28852,1
1000663181,6.60548,1
1000663201,9.09257,1
1000663221,2.35546,1
1000663223, 12.18819,1
1000663233, 24.43164,1
1000663242,2.20676,1
1000663245,8.14813,1
1000663250,4.31989,1
1000663251,1.37785,1
1000663269,1.96221,1
1000663286,7.47800,1
1000663295,4.06335,1
1000663300,2.90917,1
1000663304,2.70332,1
1000663307,0.19570,3
1000663326,2.99550,1
1000663349,3.39248,1
1000663355,8.60586,1
1000663362,2.17900,1
1000663371,1.49284,1
1000663372,8.39500,1
1000663379,3.99500,1
1000663380,2.70780,1
1000663383, 11.52408,1
1000663396,1.92461,1
1000663405,4.97952,1
1000663407,0.81964,3
1000663409,4.06678,1
1000663421,5.48320,1
1000663456,2.16149,1
1000663462, 33.99688,1
1000663470, 14.24841,1
1000663471,8.05136,1
1000663476, 80.14688,2
1000663505,3.95270,1
1000663511,3.77290,1
1000663519,2.00250,1
1000663522,2.45726,1
1000663525,4.82676,1
1000663527, 10.16274,1
1000663528,154.60393,2
1000663535,4.27681,1
1000663550,3.19700,1
1000663586,7.71342,1
