PRCP ID,Auto-Encoder Outlier %,Auto-Encoder Outlier Score
1000961495,0.000104,1
1000961509,0.00057,2
1000961518,0.000108,1
1000961519,0.000088,1
1000961522,0.000082,1
1000961523,0.00008,3
1000961529,0.000101,1
1000961538,0.0001,1
1000961541,0.000086,1
1000961544,0.000079,3
1000961548,0.00009,1
1000961549,0.000083,1
1000961550,0.000079,3
1000961559,0.000078,3
1000961573,0.000086,1
1000961591,0.000088,1
1000961599,0.000086,1
1000961631,0.000086,1
1000961657,0.000098,1
1000961685,0.000099,1
1000961691,0.000083,1
1000961694,0.000106,1
1000961700,0.000081,1
1000961712,0.000088,1
1000961720,0.000083,1
1000961721,0.000078,3
1000961725,0.000099,1
1000961751,0.000084,1
1000961772,0.000086,1
1000961792,0.000077,3
1000961793,0.000089,1
1000961802,0.000078,3
1000961812,0.000108,1
1000961820,0.000539,2
1000961822,0.000096,1
1000961830,0.000082,1
1000961832,0.000084,1
1000961843,0.000077,3
1000961848,0.00009,1
1000961861,0.000104,1
1000961862,0.000098,1
1000961876,0.000092,1
1000961877,0.000099,1
1000961906,0.000083,1
1000961916,0.000081,1
1000961942,0.000082,1
1000961999,0.000085,1
1000962000,0.000086,1
1000962001,0.000124,1
1000962008,0.000088,1
1000962009,0.00008,1
1000962022,0.000087,1
1000962026,0.000108,1
1000962044,0.000084,1
1000962047,0.000081,1
1000962058,0.000089,1
1000962062,0.000087,1
1000962063,0.000438,2
1000962074,0.00008,3
1000962076,0.000099,1
1000962083,0.000293,2
1000962090,0.000078,3
1000962093,0.000076,3
1000962128,0.000084,1
1000962145,0.000431,2
1000962154,0.000168,2
1000962172,0.000084,1
1000962174,0.000095,1
1000962176,0.000128,1
1000962180,0.00009,1
1000962180,0.000489,2
1000962202,0.000095,1
1000962204,0.000084,1
1000962212,0.000084,1
1000962220,0.000095,1
1000962238,0.000086,1
1000962244,0.000082,1
1000962254,0.000084,1
1000962256,0.000113,1
1000962257,0.000098,1
1000962260,0.000086,1
1000962262,0.000103,1
1000962274,0.000097,1
1000962290,0.000089,1
1000962298,0.000076,3
1000962311,0.000086,1
1000962312,0.000083,1
1000962320,0.000112,1
1000962328,0.000082,1
1000962332,0.000109,1
1000962343,0.000091,1
1000962346,0.000088,1
1000962349,0.000087,1
1000962356,0.000608,2
1000962365,0.000086,1
1000962366,0.000081,1
1000962368,0.00009,1
1000962370,0.000092,1
1000962373,0.000087,1
1000962376,0.000105,1
1000962378,0.000086,1
1000962388,0.000078,3
1000962392,0.000086,1
1000962399,0.000084,1
1000962400,0.00009,1
1000962418,0.000116,1
1000962419,0.000078,3
1000962432,0.000112,1
1000962438,0.000108,1
1000962455,0.000076,3
1000962467,0.000133,2
1000962499,0.000084,1
1000962507,0.000084,1
1000962537,0.000088,1
1000962545,0.000083,1
1000962593,0.000117,1
1000962610,0.000079,3
1000962618,0.000084,1
1000962621,0.000076,3
1000962637,0.000083,1
1000962642,0.000115,1
1000962648,0.000127,1
1000962649,0.000087,1
1000962656,0.000087,1
1000962658,0.000078,3
1000962659,0.000456,2
1000962674,0.000083,1
1000962681,0.000087,1
1000962688,0.000082,1
1000962700,0.000078,3
1000962714,0.000094,1
1000962716,0.000081,1
1000962722,0.000084,1
1000962726,0.000097,1
1000962728,0.000083,1
1000962729,0.000086,1
1000962743,0.000113,1
1000962765,0.000086,1
1000962766,0.0001,1
1000962779,0.000087,1
1000962794,0.000079,3
1000962796,0.000084,1
1000962797,0.000124,1
1000962812,0.000078,3
1000962818,0.000113,1
1000962825,0.000108,1
1000962828,0.000081,1
1000962860,0.000085,1
1000962862,0.000094,1
1000962874,0.000085,1
1000962875,0.000091,1
1000962877,0.00009,1
1000962881,0.000094,1
1000962887,0.000107,1
1000962895,0.000084,1
1000962901,0.000098,1
1000962902,0.000088,1
1000962903,0.000091,1
1000962909,0.000085,1
1000962913,0.000097,1
1000962917,0.000084,1
1000962921,0.000083,1
1000962925,0.000082,1
1000962948,0.000085,1
1000962959,0.000089,1
1000962962,0.000077,3
1000962980,0.000433,2
1000962983,0.000079,3
1000962993,0.000093,1
1000963022,0.000085,1
1000963025,0.000097,1
1000963029,0.000086,1
1000963044,0.000087,1
1000963046,0.000125,1
1000963050,0.000085,1
1000963056,0.000089,1
1000963071,0.00015,2
1000963074,0.00009,1
1000963078,0.000122,1
1000963079,0.000108,1
1000963083,0.000076,3
1000963112,0.000106,1
1000963133,0.000108,1
1000963138,0.000126,1
1000963177,0.000087,1
1000963181,0.000233,2
1000963192,0.000078,3
1000963199,0.000113,1
1000963209,0.000087,1
1000963234,0.000084,1
1000963236,0.000087,1
1000963241,0.000084,1
1000963247,0.000093,1
1000963251,0.000084,1
1000963252,0.000098,1
1000963265,0.000123,1
1000963274,0.000086,1
1000963278,0.000089,1
1000963293,0.000084,1
1000963294,0.000094,1
1000963295,0.000084,1
1000963297,0.000086,1
1000963300,0.000088,1
1000963304,0.000088,1
1000963311,0.00013,1
1000963312,0.000079,3
1000963327,0.000081,1
1000963335,0.000094,1
1000963343,0.000105,1
1000963356,0.000087,1
1000963357,0.000087,1
1000963360,0.000093,1
1000963361,0.000086,1
1000963378,0.000088,1
1000963379,0.000116,1
1000963382,0.000097,1
1000963384,0.000089,1
1000963385,0.000083,1
1000963389,0.000092,1
1000963400,0.000089,1
1000963411,0.000089,1
1000963412,0.000088,1
1000963428,0.000091,1
1000963430,0.000107,1
1000963448,0.000093,1
1000963450,0.000085,1
1000963451,0.000088,1
1000963459,0.000086,1
1000963460,0.000086,1
1000963482,0.000083,1
1000963487,0.00008,1
1000963492,0.000087,1
1000963509,0.000093,1
1000963524,0.000082,1
1000963529,0.000096,1
1000963563,0.000102,1
1000963591,0.000078,3
1000963597,0.000107,1
1000963614,0.000085,1
1000963623,0.000177,2
1000963625,0.000091,1
1000963634,0.00011,1
1000963638,0.000119,1
1000963643,0.000103,1
1000963653,0.000085,1
1000963663,0.000082,1
1000963668,0.000096,1
1000963677,0.000084,1
1000963680,0.000089,1
1000963714,0.000096,1
1000963722,0.000088,1
1000963731,0.000082,1
1000963741,0.000083,1
1000963749,0.000107,1
1000963752,0.000086,1
1000963756,0.000094,1
1000963762,0.00008,3
1000963764,0.00009,1
1000963769,0.000098,1
1000963775,0.000675,2
1000963776,0.000083,1
1000963776,0.000553,2
1000963785,0.000093,1
1000963797,0.000107,1
1000963814,0.000083,1
1000963815,0.000081,1
1000963823,0.000091,1
1000963828,0.000108,1
1000963830,0.000087,1
1000963837,0.000088,1
1000963839,0.0001,1
1000963859,0.000088,1
1000963880,0.000095,1
1000963882,0.000081,1
1000963884,0.000104,1
1000963906,0.000093,1
1000963911,0.000086,1
1000963923,0.000535,2
1000963941,0.000092,1
1000963942,0.000098,1
1000963943,0.000113,1
1000963963,0.000086,1
1000963964,0.000081,1
1000963968,0.000084,1
1000963974,0.000545,2
1000963978,0.000081,1
1000964002,0.00008,3
1000964033,0.000081,1
1000964042,0.000081,1
1000964051,0.000088,1
1000964058,0.000537,2
1000964079,0.000076,3
1000964081,0.000105,1
1000964105,0.000088,1
1000964109,0.000098,1
1000964111,0.000087,1
1000964123,0.000105,1
1000964124,0.000082,1
1000964128,0.000087,1
1000964152,0.000081,1
1000964163,0.000091,1
1000964170,0.000087,1
1000964188,0.000083,1
1000964198,0.000127,1
1000964205,0.000084,1
1000964212,0.000094,1
1000964219,0.00009,1
1000964228,0.000081,1
1000964318,0.000539,2
1000964326,0.000087,1
1000964330,0.000083,1
1000964339,0.00008,1
1000964397,0.00008,3
1000964441,0.000083,1
1000964450,0.0001,1
1000964471,0.00012,1
1000964473,0.000127,1
1000964485,0.000083,1
1000964490,0.000084,1
1000964491,0.000078,3
1000964496,0.000087,1
1000964502,0.00012,1
1000964516,0.000119,1
1000964517,0.000091,1
1000964518,0.000077,3
1000964526,0.00009,1
1000964528,0.000091,1
1000964532,0.000542,2
1000964546,0.000086,1
1000964547,0.000111,1
1000964554,0.000083,1
1000964567,0.000083,1
1000964583,0.000086,1
1000964588,0.00008,1
1000964611,0.000121,1
1000964612,0.000084,1
1000964634,0.000084,1
1000964641,0.000083,1
1000964643,0.000077,3
1000964645,0.000105,1
1000964648,0.00008,3
1000964660,0.000088,1
1000964671,0.000104,1
1000964672,0.000144,2
1000964726,0.00008,1
1000964737,0.000082,1
1000964739,0.000562,2
1000964754,0.000088,1
1000964788,0.000099,1
1000964791,0.00008,1
1000964806,0.000079,3
1000964807,0.000078,3
1000964824,0.000081,1
1000964841,0.000085,1
1000964848,0.000082,1
1000964856,0.000087,1
1000964861,0.000465,2
1000964874,0.000093,1
1000964879,0.000099,1
1000964881,0.000085,1
1000964892,0.000093,1
1000964904,0.000106,1
1000964909,0.000542,2
1000964930,0.000078,3
1000964956,0.000077,3
1000964971,0.000089,1
1000964974,0.000096,1
1000965001,0.000089,1
1000965007,0.000085,1
1000965010,0.000089,1
1000965015,0.000508,2
1000965017,0.000087,1
1000965022,0.00021,2
1000965037,0.000092,1
1000965048,0.000084,1
1000965073,0.000088,1
1000965074,0.000085,1
1000965083,0.000088,1
1000965084,0.000088,1
1000965100,0.000084,1
1000965110,0.000077,3
1000965112,0.000082,1
1000965119,0.00009,1
1000965141,0.000079,3
1000965153,0.000086,1
1000965167,0.000079,3
1000965169,0.000092,1
1000965173,0.000084,1
1000965192,0.000088,1
1000965195,0.000081,1
1000965197,0.000094,1
1000965213,0.000083,1
1000965217,0.000109,1
1000965222,0.000086,1
1000965227,0.00009,1
1000965233,0.000088,1
1000965235,0.000092,1
1000965239,0.000085,1
1000965248,0.000077,3
1000965252,0.000088,1
1000965253,0.000104,1
1000965255,0.00008,3
1000965258,0.000087,1
1000965259,0.000093,1
1000965279,0.000081,1
1000965296,0.000086,1
1000965301,0.000086,1
1000965313,0.00009,1
1000965320,0.00008,3
1000965336,0.000086,1
1000965337,0.000538,2
1000965355,0.000085,1
1000965377,0.000092,1
1000965382,0.000085,1
1000965383,0.000079,3
1000965385,0.000084,1
1000965389,0.000084,1
1000965396,0.000107,1
1000965407,0.000118,1
1000965408,0.000078,3
1000965412,0.000085,1
1000965413,0.00009,1
1000965419,0.000082,1
1000965431,0.000101,1
1000965441,0.000084,1
1000965455,0.0001,1
1000965470,0.000078,3
1000965480,0.000082,1
1000965486,0.000085,1
1000965491,0.000082,1
1000965502,0.000087,1
1000965514,0.000081,1
1000965515,0.000091,1
1000965518,0.000089,1
1000965527,0.000097,1
1000965536,0.00008,3
1000965541,0.000083,1
1000965544,0.000108,1
1000965550,0.000086,1
1000965553,0.000079,3
1000965554,0.00009,1
1000965559,0.000077,3
1000965565,0.000086,1
1000965569,0.000118,1
1000965575,0.000083,1
1000965576,0.000118,1
1000965597,0.000089,1
1000965610,0.00009,1
1000965628,0.000078,3
1000965630,0.000502,2
1000965633,0.000081,1
1000965634,0.000161,2
1000965639,0.00008,1
1000965676,0.000091,1
1000965681,0.00008,3
1000965684,0.000089,1
1000965694,0.000088,1
1000965696,0.000087,1
1000965721,0.000092,1
1000965743,0.000101,1
1000965746,0.000079,3
1000965751,0.000084,1
1000965765,0.000078,3
1000965794,0.000089,1
1000965806,0.000081,1
1000965812,0.000091,1
1000965813,0.000103,1
1000965828,0.000102,1
1000965839,0.000422,2
1000965848,0.000086,1
1000965852,0.000097,1
1000965855,0.000089,1
1000965859,0.000094,1
1000965861,0.00009,1
1000965870,0.000079,3
1000965873,0.00011,1
1000965876,0.000127,1
1000965877,0.00008,3
1000965898,0.00053,2
1000965903,0.00008,3
1000965922,0.000111,1
1000965928,0.000083,1
1000965930,0.000084,1
1000965931,0.000092,1
1000965935,0.000083,1
1000965936,0.000088,1
1000965940,0.000087,1
1000965941,0.000112,1
1000965945,0.000107,1
1000965950,0.000096,1
1000965952,0.000123,1
1000965957,0.000089,1
1000965966,0.000082,1
1000965973,0.000079,3
1000965977,0.000119,1
1000965981,0.000103,1
1000965983,0.000091,1
1000965984,0.000085,1
1000965987,0.00008,3
1000966008,0.000093,1
1000966012,0.000083,1
1000966038,0.000083,1
1000966044,0.000109,1
1000966046,0.000083,1
1000966074,0.000087,1
1000966092,0.000093,1
1000966101,0.000107,1
1000966102,0.000102,1
1000966132,0.000087,1
1000966136,0.000092,1
1000966141,0.00009,1
1000966143,0.000083,1
1000966144,0.000083,1
1000966156,0.000115,1
1000966166,0.000082,1
1000966167,0.000504,2
1000966181,0.000089,1
1000966183,0.000102,1
1000966186,0.000084,1
1000966190,0.000122,1
1000966192,0.000079,3
1000966203,0.000121,1
1000966221,0.000551,2
1000966222,0.000087,1
1000966232,0.000084,1
1000966233,0.000084,1
1000966234,0.000117,1
1000966255,0.000084,1
1000966261,0.000078,3
1000966263,0.000081,1
1000966271,0.000078,3
1000966276,0.000101,1
1000966278,0.000079,3
1000966280,0.000095,1
1000966291,0.000078,3
1000966292,0.000108,1
1000966294,0.000087,1
1000966298,0.000094,1
1000966307,0.000094,1
1000966309,0.000569,2
1000966319,0.000087,1
1000966323,0.000083,1
1000966326,0.000087,1
1000966334,0.000087,1
1000966343,0.000084,1
1000966365,0.000086,1
1000966366,0.000263,2
1000966369,0.000097,1
1000966377,0.000083,1
1000966398,0.000082,1
1000966403,0.000078,3
1000966447,0.000114,1
1000966448,0.000081,1
1000966463,0.000086,1
1000966470,0.000087,1
1000966475,0.00008,1
1000966485,0.000093,1
1000966503,0.000095,1
1000966522,0.000096,1
1000966529,0.000108,1
1000966535,0.000083,1
1000966551,0.00011,1
1000966552,0.000083,1
1000966556,0.000077,3
1000966557,0.000123,1
1000966561,0.000077,3
1000966570,0.000138,2
1000966573,0.000107,1
1000966583,0.000087,1
1000966586,0.000092,1
1000966598,0.000087,1
1000966606,0.000079,3
1000966608,0.000096,1
1000966612,0.000078,3
1000966615,0.000096,1
1000966618,0.00025,2
1000966626,0.000096,1
1000966627,0.000077,3
1000966653,0.000089,1
1000966657,0.000078,3
1000966678,0.000094,1
1000966701,0.000625,2
1000966703,0.000086,1
1000966716,0.000084,1
1000966723,0.000089,1
1000966726,0.000083,1
1000966730,0.000086,1
1000966734,0.000109,1
1000966737,0.000084,1
1000966739,0.000085,1
1000966740,0.000474,2
1000966744,0.000076,3
1000966755,0.000083,1
1000966775,0.000564,2
1000966804,0.00008,1
1000966810,0.000116,1
1000966822,0.000077,3
1000966832,0.000102,1
1000966849,0.000085,1
1000966850,0.000084,1
1000966854,0.000079,3
1000966863,0.000085,1
1000966868,0.000086,1
1000966872,0.000082,1
1000966882,0.000092,1
1000966894,0.00009,1
1000966903,0.000084,1
1000966905,0.000105,1
1000966907,0.000098,1
1000966911,0.000108,1
1000966918,0.000118,1
1000966924,0.000772,2
1000966929,0.00008,1
1000966932,0.000086,1
1000966935,0.000083,1
1000966938,0.000084,1
1000966959,0.000084,1
1000966960,0.000093,1
1000966961,0.000083,1
1000966971,0.000088,1
1000966991,0.000096,1
1000966994,0.000369,2
1000967008,0.000107,1
1000967018,0.000094,1
1000967024,0.000092,1
1000967049,0.000113,1
1000967054,0.000081,1
1000967057,0.000099,1
1000967063,0.000085,1
1000967065,0.000099,1
1000967070,0.000081,1
1000967071,0.000087,1
1000967080,0.000075,3
1000967097,0.00008,3
1000967108,0.00011,1
1000967117,0.000085,1
1000967119,0.000108,1
1000967123,0.000109,1
1000967125,0.000107,1
1000967127,0.0001,1
1000967128,0.000086,1
1000967129,0.000086,1
1000967130,0.000087,1
1000967134,0.000081,1
1000967135,0.000096,1
1000967143,0.00008,1
1000967146,0.000091,1
1000967150,0.000731,2
1000967152,0.000083,1
1000967155,0.000088,1
1000967160,0.000078,3
1000967163,0.000109,1
1000967194,0.000122,1
1000967204,0.000084,1
1000967215,0.00009,1
1000967222,0.000094,1
1000967226,0.000078,3
1000967228,0.00009,1
1000967230,0.000081,1
1000967233,0.000085,1
1000967240,0.000084,1
1000967243,0.000242,2
1000967250,0.000085,1
1000967251,0.000091,1
1000967289,0.000086,1
1000967290,0.000101,1
1000967298,0.000113,1
1000967299,0.000084,1
1000967303,0.000081,1
1000967306,0.000105,1
1000967329,0.000081,1
1000967342,0.000083,1
1000967343,0.000086,1
1000967351,0.000092,1
1000967354,0.000086,1
1000967367,0.000085,1
1000967370,0.000081,1
1000967372,0.000079,3
1000967376,0.000095,1
1000967395,0.000077,3
1000967396,0.000088,1
1000967397,0.000093,1
1000967398,0.000114,1
1000967416,0.000497,2
1000967420,0.00008,3
1000967429,0.000113,1
1000967444,0.0001,1
1000967447,0.000084,1
1000967448,0.000086,1
1000967454,0.000087,1
1000967457,0.00009,1
1000967466,0.000079,3
1000967469,0.000078,3
1000967470,0.000102,1
1000967477,0.000088,1
1000967478,0.000085,1
1000967492,0.000128,1
1000967496,0.000095,1
1000967505,0.000099,1
1000967508,0.000087,1
1000967511,0.000088,1
1000967513,0.0001,1
1000967549,0.000086,1
1000967567,0.000083,1
1000967571,0.000079,3
1000967590,0.000077,3
1000967613,0.000091,1
1000967614,0.000113,1
1000967618,0.000075,3
1000967624,0.000076,3
1000967625,0.000076,3
1000967641,0.000093,1
1000967653,0.000105,1
1000967654,0.000126,1
1000967656,0.000085,1
1000967660,0.000078,3
1000967664,0.000138,2
1000967676,0.00008,1
1000967680,0.000095,1
1000967681,0.000082,1
1000967689,0.000106,1
1000967691,0.000086,1
1000967715,0.000086,1
1000967719,0.000081,1
1000967724,0.000081,1
1000967727,0.00008,1
1000967728,0.000079,3
1000967733,0.000087,1
1000967747,0.000118,1
1000967749,0.000077,3
1000967766,0.000083,1
1000967777,0.000086,1
1000967787,0.000108,1
1000967790,0.000102,1
1000967804,0.000091,1
1000967810,0.000082,1
1000967813,0.000088,1
1000967819,0.000088,1
1000967823,0.000081,1
1000967825,0.000136,2
1000967830,0.000082,1
1000967844,0.000086,1
1000967849,0.000086,1
1000967866,0.0001,1
1000967873,0.000091,1
1000967878,0.000077,3
1000967890,0.000102,1
1000967950,0.000097,1
1000967961,0.000116,1
1000967963,0.000095,1
1000967966,0.000111,1
1000967968,0.000083,1
1000967973,0.000085,1
1000967992,0.000081,1
1000967993,0.000084,1
1000967996,0.000109,1
1000967998,0.000117,1
1000968008,0.000077,3
1000968010,0.000081,1
1000968033,0.00008,3
1000968041,0.000082,1
1000968048,0.000079,3
1000968049,0.000108,1
1000968058,0.00049,2
1000968063,0.000084,1
1000968071,0.000078,3
1000968081,0.000113,1
1000968086,0.000113,1
1000968089,0.000099,1
1000968097,0.000098,1
1000968101,0.00009,1
1000968105,0.000085,1
1000968106,0.0001,1
1000968107,0.000088,1
1000968108,0.000083,1
1000968109,0.000105,1
1000968115,0.000087,1
1000968116,0.000094,1
1000968120,0.000129,1
1000968123,0.000082,1
1000968125,0.000089,1
1000968126,0.000081,1
1000968137,0.00011,1
1000968149,0.000083,1
1000968157,0.000471,2
1000968168,0.000087,1
1000968175,0.000076,3
1000968181,0.000077,3
1000968183,0.000088,1
1000968221,0.000087,1
1000968231,0.000091,1
1000968236,0.000085,1
1000968246,0.00008,3
1000968251,0.000091,1
1000968258,0.000082,1
1000968264,0.000083,1
1000968268,0.000095,1
1000968275,0.000131,1
1000968279,0.000087,1
1000968284,0.000079,3
1000968295,0.00008,3
1000968303,0.000078,3
1000968310,0.000083,1
1000968343,0.000094,1
1000968356,0.000084,1
1000968393,0.000077,3
1000968401,0.000103,1
1000968418,0.00011,1
1000968420,0.000099,1
1000968424,0.000076,3
1000968450,0.000103,1
1000968475,0.000108,1
1000968480,0.000095,1
1000968494,0.000091,1
1000968495,0.000079,3
1000968497,0.000081,1
1000968509,0.00029,2
1000968510,0.000088,1
1000968516,0.000083,1
1000968525,0.000113,1
1000968550,0.000135,2
1000968556,0.00009,1
1000968558,0.000086,1
1000968563,0.000122,1
1000968564,0.000077,3
1000968576,0.000119,1
1000968583,0.000541,2
1000968593,0.00008,3
1000968594,0.000079,3
1000968601,0.000187,2
1000968612,0.000079,3
1000968614,0.000086,1
1000968625,0.000112,1
1000968638,0.000079,3
1000968642,0.000084,1
1000968646,0.000082,1
1000968647,0.000121,1
1000968651,0.000093,1
1000968655,0.000078,3
1000968664,0.000089,1
1000968669,0.000082,1
1000968684,0.000083,1
1000968686,0.00009,1
1000968695,0.000086,1
1000968706,0.000085,1
1000968707,0.000081,1
1000968708,0.00015,2
1000968716,0.000086,1
1000968722,0.000086,1
1000968752,0.000107,1
1000968753,0.000097,1
1000968781,0.000084,1
1000968792,0.000124,1
1000968796,0.000083,1
1000968800,0.000087,1
1000968801,0.000082,1
1000968802,0.000075,3
1000968803,0.000095,1
1000968817,0.000084,1
1000968817,0.000486,2
1000968823,0.000087,1
1000968837,0.000465,2
1000968846,0.000086,1
1000968867,0.000093,1
1000968877,0.000083,1
1000968894,0.000079,3
1000968899,0.000083,1
1000968906,0.00008,3
1000968909,0.000083,1
1000968912,0.00009,1
1000968917,0.000082,1
1000968928,0.00008,1
1000968935,0.00008,3
1000968945,0.000076,3
1000968952,0.000088,1
1000968958,0.000083,1
1000968965,0.000125,1
1000968970,0.000084,1
1000968979,0.000118,1
1000968980,0.000078,3
1000968981,0.000079,3
1000968992,0.000079,3
1000969001,0.000088,1
1000969012,0.000099,1
1000969013,0.000116,1
1000969018,0.000127,1
1000969024,0.000546,2
1000969027,0.000098,1
1000969039,0.000085,1
1000969040,0.000118,1
1000969041,0.000079,3
1000969049,0.000085,1
1000969056,0.000112,1
1000969057,0.00008,1
1000969074,0.000083,1
1000969077,0.000096,1
1000969078,0.000079,3
1000969085,0.000078,3
1000969101,0.00009,1
1000969128,0.000088,1
1000969131,0.000094,1
1000969167,0.000099,1
1000969171,0.000083,1
1000969172,0.000084,1
1000969183,0.000083,1
1000969185,0.000076,3
1000969197,0.0001,1
1000969201,0.000076,3
1000969203,0.000092,1
1000969213,0.00008,3
1000969224,0.000088,1
1000969226,0.000081,1
1000969235,0.000087,1
1000969236,0.000113,1
1000969239,0.000086,1
1000969242,0.000084,1
1000969249,0.000078,3
1000969250,0.000093,1
1000969252,0.000085,1
1000969269,0.000081,1
1000969271,0.000085,1
1000969277,0.000095,1
1000969280,0.00008,1
1000969285,0.000083,1
1000969294,0.000092,1
1000969298,0.000083,1
1000969308,0.000095,1
1000969324,0.000416,2
1000969340,0.000092,1
1000969349,0.000087,1
1000969350,0.000089,1
1000969360,0.000091,1
1000969370,0.000085,1
1000969371,0.000082,1
1000969380,0.000089,1
1000969388,0.000095,1
1000969389,0.000085,1
1000969390,0.000101,1
1000969405,0.000105,1
1000969413,0.000089,1
1000969416,0.000082,1
1000969417,0.000106,1
1000969425,0.000083,1
1000969426,0.000103,1
1000969428,0.000104,1
1000969479,0.000091,1
1000969480,0.00011,1
1000969490,0.00008,1
1000969493,0.000079,3
1000969496,0.000105,1
1000969498,0.000091,1
1000969501,0.000534,2
1000969517,0.000097,1
1000969518,0.000098,1
1000969523,0.000089,1
1000969530,0.00011,1
1000969555,0.000089,1
1000969561,0.000093,1
1000969564,0.000083,1
1000969565,0.000117,1
1000969587,0.000107,1
1000969591,0.000103,1
1000969599,0.000092,1
1000969600,0.00008,3
1000969616,0.000108,1
1000969625,0.000076,3
1000969637,0.000078,3
1000969646,0.000084,1
1000969652,0.000096,1
1000969658,0.000083,1
1000969666,0.000108,1
1000969689,0.000096,1
1000969690,0.000665,2
1000969705,0.000084,1
1000969706,0.000081,1
1000969711,0.000083,1
1000969724,0.000081,1
1000969727,0.000084,1
1000969740,0.000093,1
1000969752,0.00008,1
1000969757,0.000085,1
1000969766,0.000099,1
1000969788,0.000117,1
1000969790,0.00058,2
1000969798,0.000089,1
1000969817,0.000125,1
1000969827,0.000084,1
1000969840,0.000084,1
1000969847,0.000086,1
1000969850,0.000094,1
1000969858,0.000088,1
1000969868,0.000077,3
1000969871,0.000088,1
1000969880,0.000083,1
1000969891,0.000109,1
1000969900,0.000108,1
1000969903,0.000082,1
1000969906,0.000085,1
1000969907,0.000085,1
1000969915,0.000086,1
1000969917,0.000086,1
1000969929,0.000089,1
1000969931,0.000091,1
1000969943,0.000096,1
1000969945,0.000084,1
1000969952,0.000085,1
1000969953,0.00009,1
1000969972,0.000086,1
1000969978,0.000079,3
1000969982,0.000084,1
1000969983,0.000076,3
1000969986,0.000078,3
1000969993,0.000082,1
1000970000,0.000111,1
1000970007,0.000106,1
1000970010,0.000085,1
1000970011,0.000081,1
1000970016,0.000084,1
1000970028,0.000079,3
1000970038,0.000078,3
1000970040,0.000085,1
1000970047,0.000093,1
1000970056,0.000083,1
1000970057,0.00008,3
1000970065,0.000092,1
1000970066,0.000083,1
1000970070,0.000102,1
1000970078,0.000085,1
1000970083,0.000082,1
1000970097,0.000324,2
1000970102,0.000098,1
1000970106,0.00011,1
1000970116,0.000113,1
1000970128,0.000082,1
1000970139,0.000092,1
1000970144,0.000088,1
1000970155,0.00008,1
1000970156,0.00009,1
1000970169,0.000089,1
1000970200,0.000089,1
1000970216,0.000078,3
1000970228,0.000086,1
1000970230,0.000084,1
1000970235,0.000089,1
1000970255,0.000091,1
1000970288,0.000084,1
1000970294,0.000126,1
1000970295,0.000101,1
1000970319,0.000081,1
1000970327,0.000545,2
1000970355,0.000084,1
1000970380,0.00009,1
1000970389,0.000085,1
1000970398,0.000082,1
1000970401,0.000111,1
1000970402,0.000077,3
1000970414,0.000088,1
1000970421,0.000378,2
1000970425,0.000094,1
1000970428,0.000085,1
1000970429,0.000096,1
1000970430,0.000082,1
1000970434,0.000093,1
1000970442,0.000083,1
1000970452,0.000093,1
1000970463,0.000083,1
1000970466,0.000091,1
1000970468,0.000082,1
1000970473,0.000083,1
1000970503,0.000088,1
1000970512,0.000087,1
1000970527,0.000091,1
1000970535,0.000099,1
1000970541,0.000083,1
1000970549,0.000109,1
1000970553,0.00009,1
1000970556,0.0001,1
1000970558,0.000088,1
1000970560,0.00008,3
1000970563,0.000078,3
1000970564,0.000122,1
1000970575,0.000121,1
1000970578,0.000102,1
1000970582,0.000082,1
1000970584,0.000078,3
1000970589,0.000112,1
1000970603,0.000093,1
1000970606,0.000089,1
1000970610,0.00008,3
1000970617,0.00009,1
1000970618,0.000084,1
1000970619,0.000112,1
1000970620,0.000081,1
1000970621,0.000088,1
1000970644,0.000076,3
1000970645,0.00008,1
1000970665,0.000125,1
1000970679,0.000083,1
1000970684,0.000087,1
1000970696,0.000085,1
1000970707,0.000525,2
1000970708,0.000092,1
1000970709,0.000083,1
1000970711,0.000083,1
1000970717,0.000078,3
1000970740,0.00008,1
1000970743,0.000085,1
1000970752,0.000086,1
1000970759,0.000093,1
1000970769,0.000083,1
1000970773,0.000106,1
1000970780,0.00008,1
1000970782,0.000083,1
1000970784,0.000083,1
1000970788,0.000089,1
1000970789,0.000093,1
1000970793,0.000079,3
1000970796,0.000081,1
1000970833,0.000082,1
1000970840,0.000086,1
1000970842,0.000103,1
1000970858,0.000114,1
1000970864,0.000078,3
1000970872,0.000079,3
1000970875,0.000523,2
1000970877,0.000083,1
1000970886,0.000083,1
1000970893,0.000083,1
1000970903,0.000076,3
1000970910,0.000084,1
1000970935,0.000082,1
1000970936,0.00012,1
1000970953,0.000078,3
1000970971,0.000084,1
1000970985,0.000093,1
1000971001,0.000086,1
1000971009,0.000084,1
1000971014,0.000084,1
1000971028,0.000085,1
1000971037,0.000077,3
1000971052,0.000102,1
1000971064,0.000083,1
1000971066,0.000081,1
1000971069,0.000094,1
1000971075,0.000124,1
1000971090,0.000081,1
1000971092,0.000086,1
1000971121,0.00009,1
1000971126,0.000092,1
1000971127,0.000079,3
1000971130,0.000076,3
1000971139,0.000089,1
1000971158,0.000078,3
1000971183,0.000079,3
1000971194,0.000083,1
1000971204,0.000078,3
1000971217,0.000081,1
1000971224,0.00011,1
1000971241,0.000092,1
1000971262,0.000117,1
1000971264,0.000105,1
1000971274,0.000102,1
1000971278,0.000475,2
